term,crn,subj_code,course_num,section,max_seats
201810,43926,DES,396   ,027,99
201810,43935,ENV,296   ,003,99
201810,43939,LTS,198   ,002,15
201810,43943,COM,297   ,006,50
201810,43947,ENT,295   ,002,1
201810,43951,PSC,289A  ,004,999
201810,43955,DRA,180D  ,004,99
201810,43959,DRA,180D  ,005,99
201810,43960,RAL,199   ,007,99
201810,43964,CDM,192   ,000,0
201810,43968,CDM,192   ,013,1
201810,13625,BCB,299   ,012,99
201810,29135,MCB,190C  ,089,99
201810,21016,EEC,193A  ,002,99
201810,40622,SSC,198   ,002,99
201810,12188,ANT,197T  ,011,99
201810,27186,HYD,199   ,011,99
201810,21631,ENG,6     ,A07,24
201810,38677,PSC,194HA ,030,99
201810,27801,JPN,1     ,011,25
201810,20194,ECS,160   ,001,125
201810,35192,PHE,197T  ,041,99
201810,26364,HIS,197T  ,006,99
201810,18249,EBS,170C  ,001,1
201810,41362,UWP,98    ,009,99
201810,33759,OBG,465   ,000,0
201810,15638,CHE,198   ,040,99
201810,31148,MIC,103L  ,A10,0
201810,23545,EVE,197T  ,022,999
201810,33858,OSU,199   ,007,999
201810,29203,MCB,192   ,036,99
201810,23644,EVE,290C  ,025,99
201810,39154,PSY,414   ,001,99
201810,10720,AHI,190H  ,002,999
201810,29814,MCB,199   ,012,99
201810,22211,ENL,299D  ,025,99
201810,37209,PLS,192   ,045,99
201810,28381,MAE,299   ,038,99
201810,20262,ECS,199   ,003,99
201810,43379,BIM,228   ,001,15
201810,35772,PHY,49    ,023,99
201810,26432,HIS,198   ,033,99
201810,16781,COM,250C  ,007,99
201810,41942,VMB,299   ,017,99
201810,35875,PHY,99    ,028,99
201810,16218,CHN,98    ,008,99
201810,31728,MUS,195   ,001,10
201810,42045,WFC,192   ,004,99
201810,34438,PED,402   ,036,99
201810,12737,ARE,199   ,018,99
201810,31831,MUS,396   ,015,99
201810,24224,FRS,2     ,005,15
201810,39222,PTX,299   ,009,99
201810,10788,AHI,299   ,001,99
201810,30394,MCB,390   ,105,99
201810,22279,ENL,396   ,043,999
201810,37789,PLS,299   ,079,99
201810,11403,ANS,99    ,014,99
201810,28449,MAT,12    ,002,320
201810,18794,ECI,98    ,020,99
201810,37888,PMD,192   ,000,0
201810,24964,GEL,194A  ,028,99
201810,17361,DES,191B  ,015,99
201810,36455,PLB,92    ,022,99
201810,14750,BST,299   ,015,99
201810,17460,DES,197T  ,017,99
201810,42625,HIS,116   ,001,41
201810,32970,NSU,470   ,003,99
201810,12805,ARE,298   ,034,99
201810,32411,NPB,194HA ,009,99
201810,22756,ESP,1     ,A11,20
201810,39802,SAS,299   ,001,99
201810,13416,AVS,99    ,013,99
201810,28926,MCB,99    ,009,99
201810,20811,EDU,304A  ,010,12
201810,40417,SPH,204   ,001,4
201810,11983,ANT,1     ,A11,18
201810,26981,HPH,192   ,004,99
201810,19374,ECL,290   ,009,99
201810,38468,POR,100   ,001,25
201810,10034,AAS,197T  ,003,999
201810,25544,GGG,298   ,076,99
201810,19477,ECL,299   ,006,99
201810,34987,PHE,97TC  ,020,99
201810,15330,CHE,129A  ,A02,20
201810,25647,GGG,299   ,091,99
201810,18040,EAD,299   ,015,20
201810,41157,TXC,192   ,010,99
201810,33038,NUT,99    ,089,99
201810,15433,CHE,194HA ,040,99
201810,22824,ESP,192   ,021,99
201810,13996,BIM,199   ,004,99
201810,28994,MCB,99    ,077,99
201810,21391,EME,199   ,031,99
201810,40485,SPH,461   ,008,99
201810,12051,ANT,98    ,012,99
201810,27561,IMD,199   ,309,99
201810,22002,ENL,198   ,013,999
201810,37000,PLS,92    ,080,99
201810,27660,IST,8     ,008,15
201810,43170,DRA,253   ,001,999
201810,35567,PHR,243   ,001,0
201810,26227,HIS,99    ,040,99
201810,16572,CMN,298   ,008,99
201810,41225,URO,461   ,000,0
201810,33618,NUT,299   ,055,99
201810,16013,CHE,390   ,018,99
201810,31011,MGT,499   ,029,99
201810,23404,EVE,192   ,000,0
201810,34233,PBI,390   ,002,100
201810,29574,MCB,197T  ,030,99
201810,24019,FOR,207   ,001,27
201810,39017,PSC,299   ,056,99
201810,10583,ABT,299   ,011,99
201810,30189,MCB,299   ,020,99
201810,22070,ENL,199   ,048,99
201810,37580,PLS,290   ,027,99
201810,28240,LIN,299   ,018,99
201810,18589,ECH,198   ,002,99
201810,43750,CDM,396   ,012,999
201810,35635,PHY,7A    ,D07,15
201810,24759,GEL,1     ,A05,25
201810,16640,CNS,299   ,000,0
201810,41805,VEN,215   ,001,35
201810,36246,PHY,291   ,001,20
201810,14545,BIT,194H  ,004,99
201810,31591,MUS,99    ,002,99
201810,42416,WMS,199   ,000,0
201810,12596,ARE,192   ,011,99
201810,32202,NPB,99    ,012,99
201810,24087,FPS,250E  ,001,15
201810,39597,SAF,92    ,014,99
201810,11163,ANG,299   ,009,99
201810,30257,MCB,299   ,088,99
201810,20602,EDU,192   ,005,10
201810,37648,PLS,290C  ,066,99
201810,11774,ANS,290C  ,039,99
201810,26772,HNR,90X   ,005,0
201810,19169,ECI,290C  ,017,99
201810,43818,CDM,198   ,014,99
201810,38263,POL,179W  ,001,999
201810,25339,GEO,299   ,040,99
201810,17220,DER,299   ,004,99
201810,36826,PLP,199   ,028,999
201810,14613,BPH,200LA ,034,25
201810,17835,DRA,199   ,007,99
201810,42996,STS,2     ,A03,15
201810,32833,NSC,290C  ,085,99
201810,13176,ATM,198   ,008,99
201810,32270,NPB,106   ,008,999
201810,22619,EPI,298   ,031,99
201810,13791,BCB,299   ,178,99
201810,28789,MAT,290   ,079,99
201810,21182,EEC,290C  ,033,99
201810,40276,SPA,199   ,004,99
201810,11842,ANS,297   ,048,99
201810,27352,IAD,298   ,000,0
201810,19237,ECI,298   ,033,99
201810,38843,PSC,199   ,065,99
201810,25407,GER,199   ,003,99
201810,19848,ECN,198   ,023,99
201810,15193,CHE,98    ,035,99
201810,26018,HDE,396   ,008,99
201810,18415,EBS,298   ,004,99
201810,41016,TCS,155   ,001,120
201810,33413,NUT,290C  ,002,99
201810,15804,CHE,263   ,040,99
201810,30802,MDS,493QA ,001,25
201810,23199,ETX,297T  ,001,99
201810,34024,PBG,298   ,024,99
201810,13859,BCM,192   ,000,0
201810,29369,MCB,193   ,082,99
201810,21250,EEC,299   ,045,99
201810,40856,STA,299D  ,002,99
201810,10374,ABT,99    ,010,99
201810,27420,IDI,460   ,003,99
201810,21865,ENL,99    ,026,999
201810,37375,PLS,198   ,003,99
201810,28035,LDA,198   ,008,0
201810,20428,ECS,396   ,020,99
201810,43033,POL,219C  ,001,15
201810,35426,PHI,194HA ,007,99
201810,26598,HIS,299D  ,010,99
201810,16435,CMN,1     ,A09,20
201810,41596,UWP,198   ,001,99
201810,36041,PHY,195   ,032,99
201810,15872,CHE,264   ,052,99
201810,31382,MMI,199   ,001,99
201810,42211,WLD,41C   ,003,40
201810,34092,PBG,299   ,036,99
201810,12391,APC,290   ,003,99
201810,31997,NEP,299   ,004,99
201810,23878,EXB,198   ,002,99
201810,39388,REL,299   ,017,99
201810,10954,AMS,298   ,001,99
201810,30048,MCB,295   ,001,999
201810,22445,ENT,199   ,001,99
201810,37443,PLS,198   ,071,99
201810,28615,MAT,99    ,000,0
201810,18448,EBS,299   ,007,99
201810,43613,PTX,299   ,051,99
201810,38054,PMD,498   ,006,99
201810,24618,FST,298   ,017,99
201810,17015,CRD,199   ,006,99
201810,36109,PHY,198   ,042,99
201810,14404,BIS,298   ,000,0
201810,17626,DRA,10    ,001,25
201810,42279,WLD,57S   ,006,18
201810,34672,PFS,298   ,019,999
201810,12971,ART,198   ,012,999
201810,32065,NEU,298   ,026,99
201810,24458,FST,192   ,007,99
201810,39456,RNU,199   ,002,99
201810,11022,ANB,299   ,015,99
201810,30628,MCP,299   ,011,99
201810,20977,EEC,192   ,009,99
201810,40071,SOC,199   ,013,99
201810,11637,ANS,197T  ,040,99
201810,26635,HIS,389   ,002,99
201810,19028,ECI,198   ,009,99
201810,10200,ABG,396   ,000,0
201810,25198,GEL,299   ,005,99
201810,19643,ECN,99    ,021,99
201810,36689,PLB,198   ,025,99
201810,14984,CHE,2A    ,A04,22
201810,25813,HDE,190C  ,009,99
201810,17694,DRA,99    ,011,99
201810,42859,CMN,102   ,A04,35
201810,33204,NUT,197T  ,035,99
201810,15599,CHE,198   ,001,99
201810,32645,NRS,290   ,001,30
201810,22990,ETX,190   ,005,0
201810,13650,BCB,299   ,037,99
201810,29160,MCB,190C  ,114,99
201810,21045,EEC,193A  ,040,99
201810,40651,SSC,290   ,004,99
201810,12217,ANT,198   ,010,99
201810,27215,HYD,290   ,018,99
201810,21656,ENG,98    ,007,100
201810,38702,PSC,194HB ,024,99
201810,27826,JPN,99    ,001,99
201810,20223,ECS,198   ,007,99
201810,35221,PHE,197TC ,025,99
201810,25881,HDE,199   ,021,99
201810,18274,EBS,190C  ,023,99
201810,41391,UWP,98    ,038,99
201810,33784,OBG,475   ,901,99
201810,15667,CHE,199   ,018,99
201810,31177,MIC,190C  ,014,99
201810,23058,ETX,194HA ,014,2
201810,33887,OSU,499   ,000,0
201810,29228,MCB,192   ,061,99
201810,23673,EVE,298   ,020,99
201810,40719,STA,13    ,A01,54
201810,10749,AHI,199   ,002,99
201810,29843,MCB,199   ,041,99
201810,22236,ENL,396   ,000,0
201810,37234,PLS,192   ,070,99
201810,28406,MAE,396   ,012,99
201810,20291,ECS,199   ,032,99
201810,35801,PHY,98    ,002,99
201810,26461,HIS,199   ,016,99
201810,16806,COM,250D  ,001,99
201810,41971,VSR,99    ,004,99
201810,35900,PHY,102   ,A01,20
201810,16247,CHN,192   ,002,50
201810,31245,MIC,198   ,011,99
201810,42070,WFC,195   ,013,99
201810,34467,PED,460A  ,004,99
201810,12762,ARE,202A  ,001,22
201810,24253,FRS,2     ,034,16
201810,39251,PUL,299   ,007,99
201810,10817,AHI,396   ,008,99
201810,30423,MCP,290   ,007,99
201810,22304,ENL,396   ,068,999
201810,37814,PLS,396   ,015,99
201810,11428,ANS,99    ,039,99
201810,28474,MAT,17A   ,C05,40
201810,18823,ECI,98    ,049,99
201810,37917,PMD,199   ,006,99
201810,24993,GEL,194B  ,021,99
201810,17386,DES,191C  ,017,24
201810,36480,PLB,98    ,016,99
201810,14779,CAR,192   ,014,999
201810,17489,DES,198   ,020,99
201810,42650,HIS,4A    ,A03,15
201810,32999,NUT,99    ,000,0
201810,12830,ARE,299   ,018,99
201810,32436,NPB,194HA ,034,99
201810,24321,FRS,4     ,001,15
201810,39831,SOC,4     ,A03,25
201810,13445,AVS,192   ,010,99
201810,30491,MCP,290C  ,049,99
201810,20836,EDU,306A  ,009,99
201810,40442,SPH,298   ,000,0
201810,12008,ANT,2     ,A18,17
201810,27006,HPH,198   ,020,99
201810,19403,ECL,290   ,040,99
201810,38497,PSC,98    ,008,99
201810,10063,AAS,298A  ,006,99
201810,25573,GGG,299   ,017,99
201810,19502,ECN,1A    ,A07,30
201810,35012,PHE,97TC  ,045,99
201810,15359,CHE,192   ,017,99
201810,25672,GMD,192   ,032,99
201810,18069,EAE,199   ,005,99
201810,41182,TXC,199   ,009,99
201810,33067,NUT,130   ,041,99
201810,15458,CHE,194HB ,014,99
201810,30968,MGT,498   ,018,99
201810,22853,ESP,198   ,024,99
201810,14025,BIM,216   ,001,20
201810,29023,MCB,99    ,106,99
201810,21416,EMR,445   ,901,99
201810,40510,SPH,465   ,016,99
201810,12076,ANT,99    ,009,99
201810,27586,IMD,462   ,001,16
201810,21519,EMS,290C  ,001,99
201810,37029,PLS,98    ,020,99
201810,27689,IST,194HA ,012,1
201810,43199,EDU,299D  ,034,99
201810,35080,PHE,99    ,023,99
201810,26252,HIS,103   ,018,99
201810,16601,CMN,299R  ,010,99
201810,41250,UWP,1     ,019,25
201810,33647,NUT,299   ,119,99
201810,16038,CHE,390   ,043,99
201810,31036,MIB,290C  ,005,99
201810,23433,EVE,192   ,029,99
201810,34258,PED,199   ,009,99
201810,14093,BIM,299   ,006,99
201810,29603,MCB,197T  ,059,99
201810,24044,FOR,299   ,016,99
201810,39042,PSC,299D  ,009,99
201810,10608,AED,98    ,004,99
201810,29702,MCB,198   ,038,99
201810,22099,ENL,298   ,015,99
201810,37609,PLS,290C  ,027,99
201810,28269,LIN,396   ,022,25
201810,18614,ECH,199   ,009,99
201810,35660,PHY,7B    ,B09,15
201810,24784,GEL,92    ,003,99
201810,16669,COM,10N   ,002,999
201810,41830,VEN,297T  ,002,99
201810,36275,PHY,298   ,024,40
201810,14570,BIT,199   ,023,99
201810,31616,MUS,131A  ,001,10
201810,42445,WMS,396   ,005,99
201810,34326,PED,299   ,026,99
201810,12625,ARE,194HA ,001,15
201810,24112,FRE,100   ,001,30
201810,39622,SAF,99    ,007,99
201810,11188,ANS,1     ,A20,18
201810,30282,MCB,299   ,113,99
201810,37677,PLS,297T  ,006,99
201810,11291,ANS,90C   ,040,99
201810,26801,HNR,92    ,000,0
201810,19194,ECI,290C  ,042,99
201810,38288,POL,198   ,000,0
201810,24852,GEL,99    ,000,0
201810,17249,DES,1     ,A03,24
201810,36855,PLP,298   ,021,99
201810,14638,BPH,290   ,001,40
201810,17860,DRA,280   ,009,99
201810,42513,HIS,2     ,A06,15
201810,32858,NSC,298   ,022,99
201810,13205,ATM,270B  ,003,99
201810,32299,NPB,106   ,037,99
201810,22644,EPI,299   ,013,99
201810,39690,SAF,197TC ,011,99
201810,13816,BCB,299   ,203,99
201810,28814,MAT,299   ,010,99
201810,21211,EEC,299   ,006,99
201810,40305,SPA,299   ,006,99
201810,11871,ANS,298   ,019,99
201810,19262,ECI,299   ,007,99
201810,38868,PSC,201   ,017,99
201810,25432,GER,299   ,006,99
201810,19877,ECN,199   ,010,99
201810,34875,PHE,92    ,000,0
201810,15218,CHE,99    ,010,99
201810,26047,HEB,100AN ,001,999
201810,17928,DRA,299D  ,007,99
201810,41045,TTP,289A  ,006,999
201810,33438,NUT,290C  ,057,99
201810,15833,CHE,264   ,013,99
201810,30831,MGP,207   ,001,13
201810,23224,ETX,298   ,005,99
201810,13884,BCM,199   ,001,99
201810,29394,MCB,193   ,107,99
201810,21279,EME,50    ,A04,22
201810,10403,ABT,190C  ,007,99
201810,27449,IMD,98    ,101,99
201810,36888,PLP,299   ,022,99
201810,28060,LDA,215   ,001,15
201810,43058,STS,180   ,001,999
201810,35455,PHI,198   ,000,0
201810,16460,CMN,10V   ,A06,33
201810,41625,UWP,199   ,003,99
201810,36066,PHY,197T  ,047,99
201810,15901,CHE,298   ,018,99
201810,31411,MMI,298   ,009,99
201810,42236,WLD,57E   ,010,25
201810,34121,PBI,290C  ,006,100
201810,12416,APC,299   ,023,99
201810,29462,MCB,194H  ,038,99
201810,23907,FAP,192C  ,000,0
201810,39417,REL,299D  ,005,99
201810,10983,AMS,396   ,004,99
201810,30077,MCB,298   ,028,20
201810,22470,ENT,199   ,026,99
201810,37468,PLS,199   ,006,99
201810,28640,MAT,118A  ,001,50
201810,18477,ECH,1     ,A03,36
201810,43638,ESM,194H  ,009,99
201810,38083,PMD,499   ,011,99
201810,24647,FST,299   ,009,99
201810,17040,CRD,292   ,012,99
201810,36134,PHY,199   ,012,99
201810,14433,BIT,92    ,023,99
201810,17655,DRA,30    ,021,99
201810,42304,WLD,913   ,001,30
201810,34701,PFS,299D  ,006,99
201810,12996,ART,299   ,000,0
201810,32090,NEU,299   ,024,99
201810,24487,FST,198   ,000,0
201810,39485,RON,499   ,002,99
201810,11051,ANB,299   ,046,99
201810,30657,MCP,299   ,040,99
201810,20490,EDU,65A   ,032,20
201810,11662,ANS,198   ,019,99
201810,26660,HIS,389   ,027,99
201810,19057,ECI,198   ,038,99
201810,38151,PMI,299   ,028,99
201810,10229,ABI,98    ,003,99
201810,25227,GEL,299   ,034,99
201810,19668,ECN,100A  ,A04,40
201810,36714,PLB,199   ,019,99
201810,15013,CHE,2A    ,B11,22
201810,25838,HDE,192   ,008,99
201810,17723,DRA,180   ,005,99
201810,42884,CMN,220   ,001,15
201810,33233,NUT,198   ,000,0
201810,13064,ASA,99    ,006,99
201810,32670,NRS,299   ,015,99
201810,23019,ETX,190C  ,015,99
201810,13679,BCB,299   ,066,99
201810,28677,MAT,194   ,014,99
201810,21070,EEC,198   ,022,99
201810,40676,SSC,299   ,001,99
201810,12242,ANT,199   ,005,99
201810,27240,HYD,299   ,007,99
201810,21685,ENG,103   ,A06,25
201810,38731,PSC,198   ,018,99
201810,27855,JPN,192   ,008,99
201810,19736,ECN,132   ,A03,32
201810,35246,PHE,198   ,004,999
201810,25906,HDE,290C  ,004,99
201810,18303,EBS,197T  ,002,99
201810,41416,UWP,99    ,010,99
201810,33301,NUT,199   ,053,99
201810,15692,CHE,199   ,043,99
201810,31202,MIC,194H  ,002,99
201810,23087,ETX,194HC ,009,99
201810,33912,OTO,299   ,000,0
201810,29257,MCB,192   ,090,99
201810,23698,EVE,299   ,014,99
201810,40744,STA,100   ,A04,54
201810,10262,ABI,189   ,021,99
201810,29868,MCB,199   ,066,99
201810,22265,ENL,396   ,029,99
201810,37263,PLS,194H  ,009,99
201810,27923,LAT,198   ,001,99
201810,20316,ECS,298   ,004,99
201810,43433,EVE,102   ,A02,24
201810,35826,PHY,98    ,027,99
201810,26486,HIS,199   ,041,99
201810,16835,COM,250D  ,030,99
201810,41484,UWP,101   ,026,25
201810,35929,PHY,194HA ,016,99
201810,16272,CHN,197T  ,008,99
201810,31270,MIC,199   ,016,99
201810,42099,WFC,198   ,010,99
201810,34492,PED,464   ,000,0
201810,12791,ARE,298   ,020,99
201810,31885,NAS,195   ,003,99
201810,24278,FRS,3     ,003,999
201810,39276,RAL,99    ,003,99
201810,10842,AMS,30    ,A01,25
201810,30448,MCP,290C  ,006,99
201810,22333,ENM,499   ,000,0
201810,37843,PLS,396   ,044,99
201810,11457,ANS,190C  ,002,99
201810,28503,MAT,21A   ,A05,42
201810,18848,ECI,99    ,023,99
201810,37942,PMD,298   ,005,99
201810,25018,GEL,194HA ,010,99
201810,16903,COM,299D  ,023,99
201810,36509,PLB,99    ,014,99
201810,14804,CAR,199   ,017,99
201810,17514,DES,221   ,001,15
201810,42679,PHI,10    ,A02,30
201810,34560,PED,499   ,001,99
201810,12859,ARE,299D  ,005,99
201810,32465,NPB,194HB ,025,99
201810,24346,FRS,4     ,026,16
201810,39856,SOC,46B   ,A02,18
201810,13470,AVS,197T  ,005,99
201810,30516,MCP,290C  ,074,99
201810,20865,EDU,322A  ,001,99
201810,11525,ANS,192   ,024,99
201810,27035,HPH,298   ,007,99
201810,19428,ECL,290   ,066,99
201810,38522,PSC,98    ,033,99
201810,10088,ABG,290C  ,008,99
201810,25598,GGG,299   ,042,99
201810,19531,ECN,1B    ,B06,30
201810,35041,PHE,98    ,029,99
201810,14872,CDM,105   ,001,20
201810,25701,GMD,499   ,000,0
201810,41211,TXC,396   ,005,99
201810,33092,NUT,130   ,099,99
201810,15487,CHE,194HB ,043,99
201810,32533,NPB,197T  ,017,99
201810,22878,ESP,199   ,023,99
201810,14050,BIM,290C  ,017,99
201810,29048,MCB,190C  ,002,99
201810,21445,EMR,499   ,015,99
201810,40539,SPH,480   ,008,99
201810,27615,IMM,201   ,001,40
201810,21544,EMS,294   ,002,30
201810,37054,PLS,99    ,015,99
201810,27714,ITA,1     ,005,25
201810,20111,ECS,98    ,023,99
201810,35109,PHE,192   ,004,999
201810,26281,HIS,104B  ,002,99
201810,16626,CMN,396   ,021,25
201810,41279,UWP,21    ,010,18
201810,33672,NUT,299   ,165,99
201810,16067,CHI,10    ,A16,25
201810,31065,MIB,299   ,003,99
201810,23458,EVE,194HA ,022,99
201810,34287,PED,199   ,038,99
201810,14118,BIM,299   ,031,99
201810,29628,MCB,197T  ,084,99
201810,23561,EVE,198   ,009,99
201810,39071,PSC,299D  ,038,99
201810,10637,AGC,298   ,015,999
201810,29731,MCB,198   ,067,99
201810,22124,ENL,298   ,040,99
201810,37122,PLS,99    ,083,99
201810,28294,MAE,290C  ,006,99
201810,18643,ECH,290C  ,009,99
201810,43292,SSC,299   ,027,99
201810,35689,PHY,7C    ,D06,15
201810,24813,GEL,92    ,032,25
201810,16694,COM,198   ,002,99
201810,41859,VEN,298   ,016,99
201810,36300,PHY,298   ,050,99
201810,16135,CHI,194HA ,006,99
201810,31645,MUS,141   ,001,90
201810,12650,ARE,197T  ,015,99
201810,31744,MUS,195   ,017,10
201810,24141,FRE,198   ,003,99
201810,39651,SAF,192   ,020,99
201810,11217,ANS,49C   ,B08,1
201810,30311,MCB,390   ,022,99
201810,20656,EDU,275A  ,002,99
201810,37702,PLS,298   ,021,99
201810,11316,ANS,92    ,019,99
201810,26826,HNR,190X  ,016,99
201810,18711,ECH,390   ,013,99
201810,38317,POL,199   ,108,99
201810,24881,GEL,99    ,029,99
201810,36368,PHY,390   ,007,20
201810,14667,BPH,298   ,003,99
201810,17889,DRA,298   ,016,99
201810,42538,RST,1H    ,A04,25
201810,32887,NSC,299   ,009,99
201810,13230,ATM,270D  ,006,99
201810,32324,NPB,139   ,001,999
201810,22673,EPI,299   ,042,99
201810,39719,SAF,199   ,008,99
201810,13333,ATM,298   ,006,99
201810,28843,MAT,299   ,039,99
201810,21236,EEC,299   ,031,99
201810,40330,SPA,396   ,006,99
201810,11896,ANS,298   ,044,99
201810,26894,HNR,195   ,001,99
201810,19291,ECI,299   ,036,99
201810,38897,PSC,201   ,046,99
201810,25461,GER,400   ,010,99
201810,19902,ECN,199   ,035,99
201810,34900,PHE,92    ,027,99
201810,15247,CHE,99    ,039,99
201810,17957,DRA,396   ,020,99
201810,41070,TTP,290C  ,018,99
201810,33467,NUT,290C  ,123,99
201810,15858,CHE,264   ,038,99
201810,30856,MGT,11A   ,A07,33
201810,23253,ETX,299   ,015,99
201810,13913,BCM,298   ,008,99
201810,29423,MCB,194   ,015,99
201810,21304,EME,109   ,A06,6
201810,40910,STS,199   ,004,999
201810,10428,ABT,192   ,007,99
201810,27474,IMD,164   ,001,99
201810,21919,ENL,192   ,001,99
201810,36917,PLS,21    ,A14,34
201810,28089,LDA,299   ,011,99
201810,19970,ECN,299   ,000,0
201810,43087,ECS,32A   ,B02,55
201810,35480,PHI,199   ,009,99
201810,16489,CMN,130   ,A02,33
201810,41650,UWP,280   ,001,12
201810,36095,PHY,198   ,027,99
201810,15926,CHE,298   ,043,99
201810,31436,MMI,299   ,021,99
201810,23321,EVE,99    ,009,99
201810,34146,PBI,299   ,000,0
201810,12445,ARE,98    ,003,99
201810,29491,MCB,194H  ,067,99
201810,23932,FAP,439D  ,000,99
201810,38930,PSC,290   ,002,15
201810,10496,ABT,199   ,000,0
201810,30102,MCB,298   ,053,99
201810,22499,ENT,290   ,021,99
201810,37497,PLS,199   ,035,99
201810,28669,MAT,194   ,000,0
201810,18502,ECH,98    ,010,99
201810,43667,CDM,192   ,007,99
201810,38108,PMI,199   ,000,0
201810,24672,FST,299   ,034,999
201810,17069,CRD,299   ,002,99
201810,36163,PHY,199   ,042,99
201810,14458,BIT,99    ,016,99
201810,31504,MSA,198   ,001,99
201810,34726,PHA,199   ,004,99
201810,32119,NEU,499   ,005,99
201810,24512,FST,198   ,026,99
201810,39510,RST,194HA ,000,0
201810,11076,ANE,192   ,002,99
201810,30682,MCP,299   ,065,99
201810,20519,EDU,98    ,004,15
201810,40125,SOC,299   ,013,99
201810,11691,ANS,199   ,002,99
201810,26689,HIS,390   ,010,99
201810,19082,ECI,199   ,012,99
201810,38176,PMR,440   ,001,100
201810,25252,GEL,396   ,022,99
201810,19697,ECN,102   ,A06,32
201810,36743,PLP,192   ,011,99
201810,15038,CHE,2A    ,C14,22
201810,17748,DRA,180C  ,001,99
201810,42913,CMN,5     ,A05,20
201810,33258,NUT,198   ,055,99
201810,13093,ASA,198   ,007,50
201810,32699,NRS,299   ,044,99
201810,22532,ENT,298   ,019,99
